question,document,type,order,text,pmid
1061,17,2_abstract_sentence,5,"The constitutive activation of the RET by somatic rearrangement with other partner genes or germ-line mutations causes a considerable population of human papillary  thyroid carcinomas or multiple endocrine neoplasia (MEN) type 2A and 2B, respectively, whereas the dysfunction of RET by germ-line missense and/or nonsense mutations causes Hirschsprung's disease. ",15013219
1061,17,2_abstract_sentence,6,Biological properties of mutant RET protein determine the disease phenotype. ,15013219
1061,17,2_abstract_sentence,7,"For example, the MEN 2B mutation alters the substrate specificity of RET tyrosine kinase and RET carrying the MEN  2B mutation hereby induces the different set of genes from that carrying the MEN  2A mutation. ",15013219
1061,17,2_abstract_sentence,8,"In this review, we describe the current knowledge about the molecular mechanism of RET activation in human neuroendocrine tumors as well as the physiological roles and signal transduction of RET tyrosine kinase. ",15013219
1061,18,1_title,0,c-Jun in Schwann cells promotes axonal regeneration and motoneuron survival via paracrine signaling.  ,22753894
1061,18,2_abstract_sentence,0,The AP-1 transcription factor c-Jun is a master regulator of the axonal response  in neurons. ,22753894
1061,18,2_abstract_sentence,1,c-Jun also functions as a negative regulator of myelination in Schwann cells (SCs) and is strongly reactivated in SCs upon axonal injury. ,22753894
1061,18,2_abstract_sentence,2,"We demonstrate here that, after injury, the absence of c-Jun specifically in SCs caused impaired axonal regeneration and severely increased neuronal cell death. ",22753894
1061,18,2_abstract_sentence,3,"c-Jun deficiency resulted in decreased expression of several neurotrophic factors, and GDNF and Artemin, both of which encode ligands for the Ret receptor  tyrosine kinase, were identified as novel direct c-Jun target genes. ",22753894
1061,18,2_abstract_sentence,4,"Genetic inactivation of Ret specifically in neurons resulted in regeneration defects without affecting motoneuron survival and, conversely, administration of recombinant GDNF and Artemin protein substantially ameliorated impaired regeneration caused by c-Jun deficiency. ",22753894
1061,18,2_abstract_sentence,5,"These results reveal an unexpected function for c-Jun in SCs in response to axonal injury, and identify paracrine Ret signaling as an important mediator of c-Jun function in SCs during regeneration. ",22753894
1061,19,1_title,0,Germline mutations of the RET ligand GDNF are not sufficient to cause Hirschsprung disease.  ,8896569
1061,19,2_abstract_sentence,0,"Hirschsprung disease (HSCR, aganglionic megacolon) is a common congenital malformation leading to bowel obstruction, with an incidence of 1/5,000 live births. ",8896569
1061,19,2_abstract_sentence,1,It is characterized by the absence of intrinsic ganglion cells in the myenteric and submucosal plexuses along variable lengths of the gastrointestinal  tract. ,8896569
1061,19,2_abstract_sentence,2,"As enteric neurons are derived from the vagal neural crest, HSCR is regarded as a neurocristopathy. ",8896569
1061,19,2_abstract_sentence,3,"On the basis of a skewed sex-ratio (M/F = 4/1) and a risk to relatives much higher than the incidence in the general population, HSCR has long been regarded as a sex-modified multifactorial disorder. ",8896569
1061,19,2_abstract_sentence,4,"Accordingly, segregation analysis suggested an incompletely penetrant dominant inheritance in HSCR families with aganglionosis extending beyond the sigmoid colon. ",8896569
1061,19,2_abstract_sentence,5,We and others have mapped a dominant gene for HSCR to chromosome 10q11.2 and have ascribed the disease to mutations in the RET proto-oncogene. ,8896569
1061,19,2_abstract_sentence,6,"However, the lack of genotype-phenotype correlation, the low penetrance and the sex-dependent effect of RET mutations supported the existence of one or more modifier gene(s) in familial HSCR. ",8896569
1061,19,2_abstract_sentence,7,"In addition, thus far, RET mutations only accounted for 50% and 15-20% of familial and sporadic HSCR patients, respectively. ",8896569
1061,19,2_abstract_sentence,8,RET encodes a tyrosine kinase receptor whose ligand was unknown. ,8896569
1061,19,2_abstract_sentence,9,"Recently, the Glial cell line-derived neurotrophic factor (GDNF) has been identified to be a ligand for RET. ",8896569
1061,19,2_abstract_sentence,10,"Moreover, Gdnf-/- knockout mutant mice display congenital intestinal aganglionosis and renal agenesis, a phenotype very similar  to the Ret-/- mouse. ",8896569
1061,19,2_abstract_sentence,11,These data prompted us to hypothesize that mutations of the  gene encoding GDNF could either cause or modulate the HSCR phenotype in some cases. ,8896569
1061,20,1_title,0,"Mutation of the RET ligand, neurturin, supports multigenic inheritance in Hirschsprung disease.  ",9700200
1061,20,2_abstract_sentence,0,Erratum in     Hum Mol Genet 1998 Oct;7(11):1831. ,9700200
1061,21,1_title,0,"Polymorphisms in the genes encoding the 4 RET ligands, GDNF, NTN, ARTN, PSPN, and susceptibility to Hirschsprung disease.  ",18970938
1061,21,2_abstract_sentence,0,"PURPOSE: Hirschsprung disease (HSCR) is a developmental disorder caused by a failure of neural crest cells to migrate, proliferate, and/or differentiate during the enteric nervous system development. ",18970938
1061,21,2_abstract_sentence,1,"It presents a multifactorial, nonmendelian pattern of inheritance, with several genes playing some role in its  pathogenesis. ",18970938
1061,21,2_abstract_sentence,2,"Its major susceptibility gene is the RET protooncogene, which encodes a receptor tyrosine kinase activating several key signaling pathways in the enteric nervous system development. ",18970938
1061,21,2_abstract_sentence,3,"Given the pivotal role of RET in HSCR, the genes encoding their ligands (GDNF, NRTN, ARTN, and PSPN) are also good candidates for the disease. ",18970938
1061,21,2_abstract_sentence,4,"METHODS: We have performed a case-control study using Taqman technology to evaluate 10 polymorphisms within these genes, as well as haplotypes comprising them, as susceptibility factors for HSCR. ",18970938
1061,21,2_abstract_sentence,5,RESULTS: No differences were found in the allelic frequencies of the variants or  in the haplotype distribution between patients and controls. ,18970938
1061,21,2_abstract_sentence,6,"In addition, no particular association was detected of the variants/haplotypes to any demographic/clinical parameters within the group of patients. ",18970938
1061,21,2_abstract_sentence,7,"CONCLUSION: These data would be consistent with the lack of association between these polymorphisms and HSCR, although they do not permit to completely discard a possible role of other variants within these genes in the disease. ",18970938
1061,21,2_abstract_sentence,8,"Moreover, because the gene-by-gene approach does not take into account the polygenic nature of HSCR disease, it would be interesting to investigate sets of variants in many  other different susceptibility loci described for HSCR, which may permit to consider possible interactions among susceptibility genes. ",18970938
235,0,1_title,0,Analysis of banana transcriptome and global gene expression profiles in banana roots in response to infection by race 1 and tropical race 4 of Fusarium oxysporum f. sp. cubense.  ,24304681
235,0,2_abstract_sentence,0,"BACKGROUND: Cavendish, the most widely grown banana cultivar, is relatively resistant to Race 1 of Fusarium oxysporum f. ",24304681
235,0,2_abstract_sentence,1,sp. ,24304681
235,0,2_abstract_sentence,2,cubense (Foc1) which caused widespread Panama disease during the first half of the 20th century but is susceptible to Tropical Race 4 of Foc (Foc TR4) which is threatening world banana production. ,24304681
235,0,2_abstract_sentence,3,The genome of the diploid species Musa acuminata which is the ancestor of a majority of triploid banana cultivars has recently been sequenced. ,24304681
235,0,2_abstract_sentence,4, Availability of banana transcriptomes will be highly useful for improving banana  genome annotation and for biological research. ,24304681
235,0,2_abstract_sentence,5,The knowledge of global gene expression patterns influenced by infection of different Foc races will help to understand the host responses to the infection. ,24304681
235,0,2_abstract_sentence,6,RESULTS: RNA samples from different organs of the Cavendish cultivar were pooled  for deep sequencing using the Illumina technology. ,24304681
235,0,2_abstract_sentence,7,Analysis of the banana transcriptome led to identification of over 842 genes that were not annotated by  the Musa genome project. ,24304681
235,0,2_abstract_sentence,8,A large number of simple nucleotide polymorphisms (SNPs) and short insertions and deletion (indels) were identified from the transcriptome data. ,24304681
235,0,2_abstract_sentence,9,GFP-expressing Foc1 and Foc TR4 were used to monitor the infection process. ,24304681
235,0,2_abstract_sentence,10,Both Foc1 and Foc TR4 were found to be able to invade banana roots and spread to  root vascular tissues in the first two days following inoculation. ,24304681
235,0,2_abstract_sentence,11,Digital gene expression (DGE) profiling analysis reveal that the infection by Foc1 and Foc TR4 caused very similar changes in the global gene expression profiles in the banana  roots during the first two days of infection. ,24304681
235,0,2_abstract_sentence,12,The Foc infection led to induction  of many well-known defense-related genes. ,24304681
235,0,2_abstract_sentence,13,Two genes encoding the ethylene biosynthetic enzyme ACC oxidase and several ethylene-responsive transcription factors (ERF) were among the strongly induced genes by both Foc1 and Foc TR4. ,24304681
235,0,2_abstract_sentence,14,CONCLUSIONS: Both Foc1 and Foc TR4 are able to spread into the vascular system of banana roots during the early infection process and their infection led to similar gene expression profiles in banana roots. ,24304681
235,0,2_abstract_sentence,15,The transcriptome profiling analysis indicates that the ethylene synthetic and signalling pathways were activated in response to the Foc infection. ,24304681
235,1,1_title,0,Fusarium Wilt of Banana Is Caused by Several Pathogens Referred to as Fusarium oxysporum f. sp. cubense.  ,18943184
235,2,1_title,0,"Effect of menadione sodium bisulfite, an inducer of plant defenses, on the dynamic of banana phytoalexin accumulation during pathogenesis.  ",12926878
235,2,2_abstract_sentence,0,"Using an authentic sample of 2-hydroxy-9-(p-hydroxyphenyl)-phenalen-1-one, a banana phenalenone-type phytoalexin, we studied its dynamic of accumulation during pathogenesis of banana plants (Musa acuminata (AAA), Grand Nain) inoculated with Fusarium oxysporum f.sp. ",12926878
